id,Biosample.Summary,Biosample,GROUP,SECONDARY,COLOR,category,infoline,age,sex,type,origin,perturb,lifestage,Project2,Mark,Status,Life.Stage,Age,Age.Units,Sex,Treatment,Duration,Duration.Units,Multi.donor.,Donor.IDs,collated.DONORS,Accession,Assay,Target,Project,Lab,Month.Submitted,Replication.Type,Biosample.IDS,Link
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27ac,released,unknown,unknown,,unknown,,NA,,No,"ENCDO688UWB,ENCDO922CEJ","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR724GUS,ChIP-seq,H3K27ac,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS800QLP,ENCBS037RPE",/experiments/ENCSR724GUS/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me1,released,unknown,unknown,,unknown,,NA,,No,"ENCDO688UWB,ENCDO922CEJ","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR887ESB,ChIP-seq,H3K4me1,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS800QLP,ENCBS037RPE",/experiments/ENCSR887ESB/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO688UWB,"ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR223APP,ChIP-seq,H3K4me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS800QLP,/experiments/ENCSR223APP/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K9me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO688UWB,"ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR333VFQ,ChIP-seq,H3K9me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS800QLP,/experiments/ENCSR333VFQ/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K36me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR805DRK,ChIP-seq,H3K36me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS988EOC,ENCBS409BCP",/experiments/ENCSR805DRK/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K9me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO922CEJ,"ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR239SNR,ChIP-seq,H3K9me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS037RPE,/experiments/ENCSR239SNR/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR457FQI,ChIP-seq,H3K4me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS988EOC,ENCBS409BCP",/experiments/ENCSR457FQI/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR012KUR,ChIP-seq,H3K27me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS988EOC,ENCBS409BCP",/experiments/ENCSR012KUR/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me1,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR660WQO,ChIP-seq,H3K4me1,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS988EOC,ENCBS409BCP",/experiments/ENCSR660WQO/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO922CEJ,"ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR077FZT,ChIP-seq,H3K4me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS037RPE,/experiments/ENCSR077FZT/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K9me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR117IQD,ChIP-seq,H3K9me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS988EOC,ENCBS409BCP",/experiments/ENCSR117IQD/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO688UWB,ENCDO922CEJ","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR702RZM,ChIP-seq,H3K27me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS800QLP,ENCBS037RPE",/experiments/ENCSR702RZM/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K36me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO688UWB,ENCDO922CEJ","ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR580WRV,ChIP-seq,H3K36me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS800QLP,ENCBS037RPE",/experiments/ENCSR580WRV/
BSS00183,"CD4-positive, alpha-beta memory T cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27ac,released,unknown,unknown,,unknown,,NA,,No,ENCDO194EHQ,"ENCDO194EHQ,ENCDO779YRY,ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ,ENCDO688UWB,ENCDO194EHQ",ENCSR314BEX,ChIP-seq,H3K27ac,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS988EOC,/experiments/ENCSR314BEX/
BSS00185,"CD4-positive, alpha-beta memory T cell originated from blood cell","CD4-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me3,released,unknown,unknown,,unknown,,NA,,No,ENCDO966YSM,ENCDO966YSM,ENCSR807WEO,ChIP-seq,H3K4me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS860UZS,/experiments/ENCSR807WEO/
BSS00186,"CD4-positive, alpha-beta T cell","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27ac,released,unknown,unknown,,unknown,,NA,,No,ENCDO779YRY,"ENCDO194EHQ,ENCDO779YRY,ENCDO779YRY",ENCSR546SDM,ChIP-seq,H3K27ac,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS976AOQ,/experiments/ENCSR546SDM/
BSS00186,"CD4-positive, alpha-beta T cell","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me1,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO779YRY",ENCSR777RWW,ChIP-seq,H3K4me1,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS808QXV,ENCBS976AOQ",/experiments/ENCSR777RWW/
BSS00186,"CD4-positive, alpha-beta T cell","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO779YRY",ENCSR263WLD,ChIP-seq,H3K4me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS808QXV,ENCBS976AOQ",/experiments/ENCSR263WLD/
BSS00186,"CD4-positive, alpha-beta T cell","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K36me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO779YRY",ENCSR828WZG,ChIP-seq,H3K36me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS808QXV,ENCBS976AOQ",/experiments/ENCSR828WZG/
BSS00186,"CD4-positive, alpha-beta T cell","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K9me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO779YRY",ENCSR453GNY,ChIP-seq,H3K9me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS808QXV,ENCBS976AOQ",/experiments/ENCSR453GNY/
BSS00186,"CD4-positive, alpha-beta T cell","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO779YRY",ENCSR043SBG,ChIP-seq,H3K27me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS808QXV,ENCBS976AOQ",/experiments/ENCSR043SBG/
BSS00188,"CD4-positive, alpha-beta T cell female adult (33 years)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,33,female,primary cell,,,adult,Roadmap (Novel),DNase-seq,released,adult,33,year,female,,NA,,No,ENCDO412QUR,ENCDO412QUR,ENCSR643GHI,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS117TZS,/experiments/ENCSR643GHI/
BSS00189,"CD4-positive, alpha-beta T cell male adult (21 year)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,21,male,primary cell,,,adult,Roadmap (Novel),H3K27me3,released,adult,21,year,male,,NA,,No,ENCDO190HXC,ENCDO190HXC,ENCSR733QOZ,ChIP-seq,H3K27me3,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS424MFE,/experiments/ENCSR733QOZ/
BSS00189,"CD4-positive, alpha-beta T cell male adult (21 year)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,21,male,primary cell,,,adult,Roadmap (Novel),DNase-seq,released,adult,21,year,male,,NA,,No,ENCDO190HXC,ENCDO190HXC,ENCSR569ATD,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS103XXU,/experiments/ENCSR569ATD/
BSS00189,"CD4-positive, alpha-beta T cell male adult (21 year)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,21,male,primary cell,,,adult,Roadmap (Novel),H3K4me3,released,adult,21,year,male,,NA,,No,ENCDO190HXC,ENCDO190HXC,ENCSR852FRR,ChIP-seq,H3K4me3,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS424MFE,/experiments/ENCSR852FRR/
BSS00189,"CD4-positive, alpha-beta T cell male adult (21 year)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,21,male,primary cell,,,adult,Roadmap (Novel),H3K27ac,released,adult,21,year,male,,NA,,No,ENCDO190HXC,ENCDO190HXC,ENCSR561KOM,ChIP-seq,H3K27ac,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS424MFE,/experiments/ENCSR561KOM/
BSS00189,"CD4-positive, alpha-beta T cell male adult (21 year)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,21,male,primary cell,,,adult,Roadmap (Novel),DNase-seq,released,adult,21,year,male,,NA,,No,ENCDO190HXC,ENCDO190HXC,ENCSR683QJJ,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS424MFE,/experiments/ENCSR683QJJ/
BSS00190,"CD4-positive, alpha-beta T cell male adult (37 years)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,37,male,primary cell,,,adult,Roadmap (Novel),H3K9me3,released,adult,37,year,male,,NA,,No,ENCDO028NGF,ENCDO028NGF,ENCSR787WLV,ChIP-seq,H3K9me3,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS473JVM,/experiments/ENCSR787WLV/
BSS00190,"CD4-positive, alpha-beta T cell male adult (37 years)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,37,male,primary cell,,,adult,Roadmap (Novel),H3K36me3,released,adult,37,year,male,,NA,,No,ENCDO028NGF,ENCDO028NGF,ENCSR774OKQ,ChIP-seq,H3K36me3,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS473JVM,/experiments/ENCSR774OKQ/
BSS00190,"CD4-positive, alpha-beta T cell male adult (37 years)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,37,male,primary cell,,,adult,Roadmap (Novel),DNase-seq,released,adult,37,year,male,,NA,,No,ENCDO028NGF,ENCDO028NGF,ENCSR167JFX,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS473JVM,/experiments/ENCSR167JFX/
BSS00190,"CD4-positive, alpha-beta T cell male adult (37 years)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,37,male,primary cell,,,adult,Roadmap (Novel),H3K4me1,released,adult,37,year,male,,NA,,No,ENCDO028NGF,ENCDO028NGF,ENCSR466XPN,ChIP-seq,H3K4me1,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS473JVM,/experiments/ENCSR466XPN/
BSS00190,"CD4-positive, alpha-beta T cell male adult (37 years)","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,37,male,primary cell,,,adult,Roadmap (Novel),DNase-seq,released,adult,37,year,male,,NA,,No,ENCDO028NGF,ENCDO028NGF,ENCSR425MRQ,DNase-seq,,Roadmap,/labs/john-stamatoyannopoulos/,"July, 2013",unreplicated,ENCBS517HTQ,/experiments/ENCSR425MRQ/
BSS00191,"CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,"CD4-positive,_alpha-beta_T_cell","phorbol_13-acetate_12-myristate_,_ionomycin",unknown/mixed,Roadmap 2015,H3K36me3,released,unknown,unknown,,unknown,"phorbol 13-acetate 12-myristate,ionomycin",NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY",ENCSR877ZUK,ChIP-seq,H3K36me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS182XKP,ENCBS061FHJ",/experiments/ENCSR877ZUK/
BSS00191,"CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,"CD4-positive,_alpha-beta_T_cell","phorbol_13-acetate_12-myristate_,_ionomycin",unknown/mixed,Roadmap 2015,H3K27ac,released,unknown,unknown,,unknown,"phorbol 13-acetate 12-myristate,ionomycin",NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY",ENCSR138DOM,ChIP-seq,H3K27ac,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS182XKP,ENCBS061FHJ",/experiments/ENCSR138DOM/
BSS00191,"CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,"CD4-positive,_alpha-beta_T_cell","phorbol_13-acetate_12-myristate_,_ionomycin",unknown/mixed,Roadmap 2015,H3K9me3,released,unknown,unknown,,unknown,"phorbol 13-acetate 12-myristate,ionomycin",NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY",ENCSR692ICP,ChIP-seq,H3K9me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS182XKP,ENCBS061FHJ",/experiments/ENCSR692ICP/
BSS00191,"CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,"CD4-positive,_alpha-beta_T_cell","phorbol_13-acetate_12-myristate_,_ionomycin",unknown/mixed,Roadmap 2015,H3K4me1,released,unknown,unknown,,unknown,"phorbol 13-acetate 12-myristate,ionomycin",NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY",ENCSR971QHH,ChIP-seq,H3K4me1,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS182XKP,ENCBS061FHJ",/experiments/ENCSR971QHH/
BSS00191,"CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,"CD4-positive,_alpha-beta_T_cell","phorbol_13-acetate_12-myristate_,_ionomycin",unknown/mixed,Roadmap 2015,H3K27me3,released,unknown,unknown,,unknown,"phorbol 13-acetate 12-myristate,ionomycin",NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY",ENCSR769SGQ,ChIP-seq,H3K27me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS182XKP,ENCBS061FHJ",/experiments/ENCSR769SGQ/
BSS00191,"CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin","CD4-positive, alpha-beta T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,"CD4-positive,_alpha-beta_T_cell","phorbol_13-acetate_12-myristate_,_ionomycin",unknown/mixed,Roadmap 2015,H3K4me3,released,unknown,unknown,,unknown,"phorbol 13-acetate 12-myristate,ionomycin",NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY",ENCSR714KWW,ChIP-seq,H3K4me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS182XKP,ENCBS061FHJ",/experiments/ENCSR714KWW/
BSS00192,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, CD25-positive, alpha-beta regulatory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27ac,released,unknown,unknown,,unknown,,NA,,No,ENCDO194EHQ,"ENCDO194EHQ,ENCDO779YRY,ENCDO194EHQ",ENCSR577GVS,ChIP-seq,H3K27ac,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS882FFC,/experiments/ENCSR577GVS/
BSS00192,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, CD25-positive, alpha-beta regulatory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K36me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO194EHQ",ENCSR435WPP,ChIP-seq,H3K36me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS882FFC,ENCBS394HEM",/experiments/ENCSR435WPP/
BSS00192,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, CD25-positive, alpha-beta regulatory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K9me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO194EHQ",ENCSR860MYX,ChIP-seq,H3K9me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS882FFC,ENCBS394HEM",/experiments/ENCSR860MYX/
BSS00192,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, CD25-positive, alpha-beta regulatory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO194EHQ",ENCSR203GEP,ChIP-seq,H3K27me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS882FFC,ENCBS394HEM",/experiments/ENCSR203GEP/
BSS00192,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, CD25-positive, alpha-beta regulatory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me1,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO194EHQ",ENCSR523BMU,ChIP-seq,H3K4me1,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS882FFC,ENCBS394HEM",/experiments/ENCSR523BMU/
BSS00192,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, CD25-positive, alpha-beta regulatory T cell",Blood & T-cell,,#678C69,Immune,CD4 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K4me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO194EHQ,ENCDO779YRY","ENCDO194EHQ,ENCDO779YRY,ENCDO194EHQ",ENCSR579DZQ,ChIP-seq,H3K4me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS882FFC,ENCBS394HEM",/experiments/ENCSR579DZQ/
BSS00193,"CD8-positive, alpha-beta memory T cell","CD8-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD8 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K36me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO688UWB,ENCDO922CEJ","ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ",ENCSR944RKI,ChIP-seq,H3K36me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS812CKJ,ENCBS771DYQ",/experiments/ENCSR944RKI/
BSS00193,"CD8-positive, alpha-beta memory T cell","CD8-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD8 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27ac,released,unknown,unknown,,unknown,,NA,,No,ENCDO922CEJ,"ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ",ENCSR810EPZ,ChIP-seq,H3K27ac,Roadmap,/labs/bradley-bernstein/,"July, 2013",unreplicated,ENCBS771DYQ,/experiments/ENCSR810EPZ/
BSS00193,"CD8-positive, alpha-beta memory T cell","CD8-positive, alpha-beta memory T cell",Blood & T-cell,,#678C69,Immune,CD8 T CELL,unknown,unknown/mixed,primary cell,,,unknown/mixed,Roadmap 2015,H3K27me3,released,unknown,unknown,,unknown,,NA,,No,"ENCDO688UWB,ENCDO922CEJ","ENCDO688UWB,ENCDO922CEJ,ENCDO922CEJ",ENCSR517SMA,ChIP-seq,H3K27me3,Roadmap,/labs/bradley-bernstein/,"July, 2013",anisogenic,"ENCBS812CKJ,ENCBS771DYQ",/experiments/ENCSR517SMA/
